,0
1666,0.024773513
1667,0.032992271
1668,0.015780221
1669,0.043639052
1670,0.42397973
1671,0.022331457
1672,0.005839727
1673,0.019518659
1674,0.426591287
1675,0.001008262
1676,0.005259254
1677,0.00462876
1678,0.0096434
1679,0.114286362
1680,0.17075652
1681,0.301198363
1682,0.157034638
1683,0.99276334
1684,0.00911307
1685,0.097179813
1686,0.956091639
1687,0.106429736
1688,0.999116086
1689,0.018887195
1690,0.09139137
1691,0.251625083
1692,0.878629149
1693,0.598435891
1694,0.044044947
1695,0.014549202
1696,0.096554763
1697,0.015014651
1698,0.094919609
1699,0.163891485
1700,0.079254935
1701,0.142272289
1702,0.007926282
1703,0.502074334
1704,0.985876522
1705,0.560203131
1706,0.123086543
1707,0.057831607
1708,0.097684212
1709,0.026120733
1710,0.106853192
1711,0.019327933
1712,0.013850992
1713,0.170446093
1714,0.999994611
1715,0.112987879
1716,0.560937641
1717,0.010572459
1718,0.033500616
1719,0.037712782
1720,0.024998316
1721,0.300265088
1722,0.223454989
1723,0.892365322
1724,0.053135022
1725,0.453080413
1726,0.014968364
1727,0.31503101
1728,0.276967563
1729,0.404201624
1730,0.013356955
1731,0.109348207
1732,0.008784781
1733,0.032701258
1734,0.339150087
1735,0.004238511
1736,0.018247062
1737,0.052632385
1738,0.996477395
1739,0.043082618
1740,0.024504975
1741,0.01442212
1742,0.03737309
1743,0.005272933
1744,0.013353732
1745,0.587323346
1746,0.181574
1747,0.598010763
1748,0.007395193
1749,0.765196647
1750,0.00091447
1751,0.023819544
1752,0.143900641
1753,0.97378016
1754,0.269879876
1755,0.372997525
1756,0.02233397
1757,0.006650657
1758,0.003140331
1759,0.15685787
1760,0.99553682
1761,0.877458644
1762,0.007450792
1763,0.003284949
1764,0.014569994
1765,0.17737225
1766,0.285266088
1767,0.077291083
1768,0.034774798
1769,0.010183503
1770,0.999852097
1771,0.124776239
1772,0.007701608
1773,0.047776896
1774,0.030273425
1775,0.005241414
1776,0.002978086
1777,0.576853582
1778,0.048207301
1779,0.032563961
1780,0.618559771
1781,0.116678324
1782,0.065901716
1783,0.002367454
1784,0.196871643
1785,0.014529387
1786,0.08005169
1787,0.001538328
1788,0.128241331
1789,0.057312069
1790,0.016032481
1791,0.070764988
1792,0.004478085
1793,0.126585653
1794,0.012622673
1795,0.043435118
1796,0.040363117
1797,0.015933946
1798,0.004139551
1799,0.003921956
1800,0.908155161
1801,0.157233109
1802,0.038979465
1803,0.010976596
1804,0.993460943
1805,0.108045296
1806,0.001049873
1807,0.015286354
1808,0.0251182
1809,0.950387251
1810,0.073717428
1811,0.039384262
1812,0.007033802
1813,0.459356046
1814,0.419783148
1815,0.036715927
1816,0.060385005
1817,0.563511719
1818,0.006860574
1819,0.306701165
1820,0.510620729
1821,0.004340958
1822,0.999609032
1823,0.039889489
1824,0.441793218
1825,0.0038708
1826,0.030264436
1827,0.037553695
1828,0.00913156
1829,0.100204479
1830,0.112309085
1831,0.289607905
1832,0.003050626
1833,0.782517569
1834,0.054974447
1835,0.055609997
1836,0.135188181
1837,0.993277954
1838,0.467558954
1839,0.685290478
1840,0.071005084
1841,0.041529848
1842,0.74714405
1843,0.99686335
1844,0.122837593
1845,0.95575858
1846,0.082914325
1847,0.461823655
1848,0.113078345
1849,0.013403455
1850,0.034773178
1851,0.56668391
1852,0.116787471
1853,0.81782677
1854,0.018555065
1855,0.014199633
1856,0.330254983
1857,0.016030805
1858,0.271880993
1859,0.162224544
1860,0.006841293
1861,0.021658574
1862,0.806245812
1863,0.013955786
1864,0.047526325
1865,0.24196539
1866,0.088152954
1867,0.999968917
1868,0.014316225
1869,0.004900698
1870,0.999999689
1871,0.381224166
1872,0.244472188
1873,0.007970399
1874,0.80241814
1875,0.007320025
1876,0.000222983
1877,0.019002393
1878,0.556428018
1879,0.047566179
1880,0.068289751
1881,0.032541415
1882,0.006627129
1883,0.298417589
1884,0.045271833
1885,0.002451004
1886,0.239840494
1887,0.00371285
1888,0.031021478
1889,0.007786952
1890,0.774847772
1891,0.029693571
1892,0.973057993
1893,0.039552148
1894,0.64001695
1895,0.023827204
1896,0.138961698
1897,0.184835346
1898,0.999902732
1899,0.006096847
1900,0.130661829
1901,0.548540439
1902,0.018500168
1903,0.163271114
1904,0.017362793
1905,0.737393224
1906,0.040394413
1907,0.999796274
1908,0.458287788
1909,0.019789861
1910,0.032228184
1911,0.00532576
1912,0.964607885
1913,0.077787517
1914,0.185510099
1915,0.394595227
1916,0.835705346
1917,0.06397092
1918,0.102293148
1919,0.049746679
1920,0.002654135
1921,0.503969232
1922,0.080526033
1923,0.122506164
1924,0.976301431
1925,0.027606675
1926,0.931380538
1927,0.519802881
1928,0.023018957
1929,0.031947718
1930,0.393888723
1931,0.114310972
1932,0.092553914
1933,0.395484386
1934,0.999632095
1935,0.077218857
1936,0.338111406
1937,0.156999811
1938,0.126612608
1939,0.203828967
1940,0.981036034
1941,0.009077934
1942,0.097190321
1943,0.349563687
1944,0.031836053
1945,0.046204829
1946,0.109083568
1947,0.059183696
1948,0.834054296
1949,0.106908043
1950,0.005776819
1951,0.178545358
1952,0.133681163
1953,0.12980789
1954,0.02770083
1955,0.022285527
1956,0.016617479
1957,1.67E-07
1958,0.677074563
1959,0.88834697
1960,0.319106321
1961,0.321034992
1962,0.071676816
1963,0.038630513
1964,0.763215458
1965,0.135685042
1966,0.999958701
1967,0.116162528
1968,0.229284818
1969,0.017597853
1970,0.563138708
1971,0.010768944
1972,0.518467708
1973,0.001887889
1974,0.486365847
1975,0.889992809
1976,0.209506754
1977,0.002442867
1978,0.039033241
1979,0.168739627
1980,0.009717731
1981,0.235057187
1982,0.4478135
1983,0.079370746
1984,0.059450785
1985,0.100626524
1986,0.155612006
1987,0.024516259
1988,0.188759033
1989,0.428397513
1990,0.090502359
1991,0.016510063
1992,0.148041961
1993,0.028639528
1994,0.009827308
1995,0.409429224
1996,0.075446559
1997,0.333668989
1998,0.025074435
1999,0.018026619
2000,0.030984774
2001,0.2861573
2002,0.02892495
2003,0.020723605
2004,0.012511833
2005,0.024177128
2006,0.001998842
2007,0.129732884
2008,0.005877482
2009,0.009407087
2010,0.986567107
2011,0.055790569
2012,0.091651766
2013,0.932493335
2014,0.546898663
2015,0.365199912
2016,0.086524141
2017,0.006090548
2018,0.032148726
2019,0.456969078
2020,0.047149864
2021,0.007103152
2022,0.37600452
2023,0.002990445
2024,0.002036767
2025,0.03025878
2026,0.138544594
2027,0.205577256
2028,0.432949031
2029,0.114035969
2030,0.934391997
2031,0.173630423
2032,0.067588776
2033,0.033197695
2034,0.254829812
2035,0.332236181
2036,0.067223662
2037,0.138585151
2038,0.934395769
2039,0.929402551
2040,0.050677551
2041,0.196071119
2042,0.995831253
2043,0.039458581
2044,0.075045481
2045,0.037773963
2046,0.990741034
2047,0.146353343
2048,0.173630341
2049,0.014936217
2050,0.019636201
2051,0.015106646
2052,0.176893124
2053,0.053339763
2054,0.010972531
2055,0.015176923
2056,0.275535391
2057,0.006176008
2058,0.847370766
2059,0.932618682
2060,0.130762262
2061,0.072196053
2062,0.17553986
2063,0.97921369
2064,0.223544053
2065,0.069729451
2066,0.999621454
2067,0.007262221
2068,0.287728599
2069,0.803347342
2070,0.936787947
2071,0.060778205
2072,0.00291295
2073,0.002828367
2074,0.470741295
2075,0.004762315
2076,0.711734282
2077,0.002737501
2078,0.021050429
2079,0.059550215
2080,0.236589033
2081,0.020292181
2082,0.202139378
2083,0.22789844
2084,0.001855497
2085,0.053985792
2086,0.121397509
2087,0.003301524
2088,0.007744661
2089,0.519141386
2090,0.012409465
2091,0.027609373
2092,0.9593384
2093,0.031255763
2094,0.089843612
2095,0.882770131
2096,0.016768037
2097,0.056945532
2098,0.00321038
2099,0.356735226
2100,0.108966033
2101,0.100948481
2102,0.186932631
2103,0.016995336
2104,0.017392424
2105,0.029527666
2106,0.070543358
2107,0.040878268
2108,0.134439035
2109,0.162971799
2110,0.909558744
2111,0.056910639
2112,0.366320221
2113,0.194910243
2114,0.045393617
2115,0.003827319
2116,0.070942755
2117,0.007356868
2118,0.554951543
2119,0.068768832
2120,0.440642262
2121,0.030979733
2122,0.999874133
2123,0.000940469
2124,0.206091235
2125,0.004746622
2126,0.003961049
2127,0.102005454
2128,0.013854416
2129,0.021620273
2130,0.018810821
2131,0.11765968
2132,0.419818083
2133,0.998230224
2134,0.42645764
2135,0.122940008
2136,0.008031538
2137,0.245155309
2138,0.148517151
2139,0.072457329
2140,0.62482894
2141,0.022047877
2142,0.999427074
2143,0.086555075
2144,0.263138092
2145,0.030579067
2146,0.002514033
2147,0.321984866
2148,0.407234211
2149,0.051831407
2150,0.869296343
2151,0.228262494
2152,0.001427779
2153,0.344813066
2154,0.99807774
2155,0.271952678
2156,0.55106326
2157,0.124671977
2158,0.211445681
2159,0.342655288
2160,0.069346584
2161,0.070446588
2162,0.018516267
2163,0.63261864
2164,0.138250132
2165,0.084132266
2166,0.056696905
2167,0.035894109
2168,0.979106697
2169,0.002681763
2170,0.049781019
2171,0.007993867
2172,0.038327988
2173,0.018088865
2174,0.024689406
2175,0.026687097
2176,0.008966947
2177,0.01972188
2178,0.013890194
2179,0.036620023
2180,0.039373519
2181,0.177274975
2182,0.013265979
2183,0.088481396
2184,0.100634632
2185,0.314416291
2186,0.055796281
2187,0.005045095
2188,0.098705461
2189,0.010317744
2190,0.023002432
2191,0.019346104
2192,0.00276644
2193,0.945384234
2194,0.768098145
2195,0.004922287
2196,0.159313899
2197,0.080270813
2198,0.016336216
2199,0.851822624
2200,0.053248639
2201,0.100907661
2202,0.013070707
2203,0.026712882
2204,0.032339078
2205,0.049996619
2206,0.0695783
2207,0.045186288
2208,0.852361095
2209,0.111510533
2210,0.273055167
2211,0.003791674
2212,0.475073872
2213,0.002963273
2214,0.010195701
2215,0.203993245
2216,0.020984903
2217,0.024472238
2218,0.001029217
2219,0.002896382
2220,0.029961959
2221,0.932020025
2222,0.058092262
2223,0.12616826
2224,0.008892774
2225,0.005394992
2226,0.091900108
2227,0.023238474
2228,0.003142328
2229,0.064246915
2230,0.084691923
2231,0.508341459
2232,0.017012425
2233,0.435005344
2234,0.897331796
2235,0.036736907
2236,0.237016968
2237,0.649611863
2238,0.611433618
2239,0.02477319
2240,0.151314741
2241,0.049523617
2242,0.043621522
2243,0.021531935
2244,0.007274629
2245,0.001378495
2246,0.199015
2247,0.003314422
2248,0.181608148
2249,0.063686956
2250,0.022699113
2251,0.037258266
2252,0.00546622
2253,0.053873142
2254,0.010600776
2255,0.944556787
2256,0.792563058
2257,0.050642208
2258,0.019912384
2259,0.03165838
2260,0.00637725
2261,0.033131521
2262,0.006614406
2263,0.005924769
2264,0.015019417
2265,0.3327591
2266,0.995466344
2267,0.011324156
2268,0.14181264
2269,0.118022445
2270,0.000993985
2271,0.007758816
2272,0.041065212
2273,0.166475941
2274,0.0829457
2275,0.104501756
2276,0.116548891
2277,0.004369394
2278,0.116177021
2279,0.26736913
2280,0.8824657
2281,0.720031299
2282,0.011576358
2283,0.02075994
2284,0.01135611
2285,0.052978333
2286,0.044441489
2287,0.044222817
2288,0.170273448
2289,0.228039769
2290,0.315772217
2291,0.126754793
2292,0.259147413
2293,0.011266439
2294,0.15875343
2295,0.480029291
2296,0.938724704
2297,0.012619181
2298,0.999971704
2299,0.021228586
2300,0.508662894
2301,0.002565599
2302,0.629022315
2303,0.142906651
2304,0.01742943
2305,0.06238591
2306,0.67536528
2307,0.232103082
2308,0.339151576
2309,0.974147579
2310,0.061055051
2311,0.002221067
2312,0.068413735
2313,0.005230468
2314,0.110212244
2315,0.666054134
2316,0.058378033
2317,0.681415233
2318,0.133649543
2319,0.004532403
2320,0.37370828
2321,0.032983232
2322,0.418051612
2323,0.031511217
2324,0.206195512
2325,0.172660193
2326,0.074266147
2327,0.019047694
2328,0.753102316
2329,0.179088954
2330,0.040665829
2331,0.013703397
2332,0.009764848
2333,0.010922792
2334,0.049463484
2335,0.188270984
2336,0.368056253
2337,0.018442442
2338,0.645481103
2339,0.032154337
2340,0.999985152
2341,0.018057837
2342,0.239932504
2343,0.003415607
2344,0.518229063
2345,0.150403848
2346,0.006378585
2347,0.145853025
2348,0.03000458
2349,0.034592071
2350,0.999280765
2351,0.020527825
2352,0.154701762
2353,0.799835232
2354,0.18224185
2355,0.51267499
2356,0.218241919
2357,0.046944158
2358,0.078931718
2359,0.203537612
2360,0.093149227
2361,0.032288022
2362,0.009542687
2363,0.001569455
2364,0.689656386
2365,0.451478304
2366,0.134032067
2367,0.034574891
2368,0.125278242
2369,0.228308758
2370,0.031081986
2371,0.021628205
2372,0.345710415
2373,0.04914629
2374,0.517157222
2375,0.008252057
2376,0.327600191
2377,0.133043962
2378,0.326568122
2379,0.288739907
2380,0.571919322
2381,0.031226097
2382,0.83504721
2383,0.022770962
2384,0.442497002
2385,0.99999997
2386,0.664915903
2387,0.959099372
2388,0.09924526
2389,0.800913802
2390,0.556570767
2391,0.008444901
2392,0.97833629
2393,0.998919584
2394,0.010989067
2395,0.257779354
2396,0.33232447
2397,0.152004095
2398,0.014116155
2399,0.040317927
2400,0.04333305
2401,0.011002485
2402,0.189772174
2403,0.044309656
2404,0.051508017
2405,0.234496752
2406,0.928002846
2407,0.004974933
2408,0.207252551
2409,0.010189558
2410,0.063834873
2411,0.343986548
2412,0.012174666
2413,0.000884509
2414,0.386788561
2415,0.001052076
2416,0.446503597
2417,0.097746103
2418,0.0237967
2419,0.561407404
2420,0.054790528
2421,0.820709804
2422,0.493674495
2423,0.209467793
2424,0.072672578
2425,0.007024694
2426,0.926064268
2427,0.241991408
2428,0.042987826
2429,0.012883895
2430,0.004973152
2431,0.529061892
2432,0.13985958
2433,0.026243248
2434,0.235936532
2435,0.003325305
2436,0.444266483
2437,0.012755082
2438,0.263916707
2439,0.070849101
2440,0.013782044
2441,0.021628408
2442,0.006044069
2443,0.99719641
2444,0.986885718
2445,0.091012843
2446,0.130138954
2447,0.010483191
2448,0.008110852
2449,0.024463425
2450,0.093109946
2451,0.022454649
2452,0.218031992
2453,0.041789208
2454,0.056629948
2455,0.047289162
2456,0.003434191
2457,0.019765045
2458,0.132178818
2459,0.012773378
2460,0.637837665
2461,0.398180858
2462,0.15071591
2463,0.047460016
2464,0.02634297
2465,0.487923728
2466,0.034710746
2467,0.044558504
2468,0.312621325
2469,0.997475052
2470,0.163594578
2471,0.002137019
2472,0.760126118
2473,0.021202367
2474,0.009736424
2475,0.105257742
2476,0.606787902
2477,0.22332443
2478,0.00282732
2479,0.032895771
2480,0.828706007
2481,0.125453219
2482,0.037114406
2483,0.02516043
2484,0.03876194
2485,0.003982499
2486,0.601760945
2487,0.026939713
2488,0.015194238
2489,0.952472273
2490,0.035483982
2491,0.367025899
2492,0.022530219
2493,0.017271996
2494,0.148728172
2495,0.162286256
2496,0.132766652
2497,0.001255478
2498,0.930001314
2499,0.922374729
2500,0.055570847
2501,0.013273589
2502,0.99900028
2503,0.05006752
2504,0.041033655
2505,0.085620774
2506,0.018700435
2507,0.126870359
2508,0.044253904
2509,0.000733902
2510,0.024728288
2511,0.05181843
2512,0.088612676
2513,0.026160714
2514,0.002668486
2515,0.993358595
2516,0.000822126
2517,0.059993027
2518,0.35300613
2519,0.002117847
2520,0.183320019
2521,0.466132847
2522,0.033911723
2523,0.049497602
2524,0.202538
2525,0.040291401
2526,0.719394507
2527,0.01701833
2528,0.062889368
2529,0.998236231
2530,0.095470633
2531,0.025890195
2532,0.072030007
2533,0.000561571
2534,0.231137401
2535,0.396725202
2536,0.031211805
2537,0.010486627
2538,0.150497718
2539,0.12158955
2540,0.742661917
2541,0.999986656
2542,0.469413562
2543,0.002130695
2544,0.003937337
2545,0.242927315
2546,0.7877775
2547,0.028697256
2548,0.017544134
2549,0.208894613
2550,0.537545455
2551,0.001544416
2552,0.000482205
2553,0.924175421
2554,0.079553084
2555,0.022677674
2556,0.942506133
2557,0.210742408
2558,0.055073451
2559,0.000826584
2560,0.025436921
2561,0.060313876
2562,0.994870714
2563,0.297110431
2564,0.117288118
2565,0.257427695
2566,0.004956853
2567,0.014035119
2568,0.008940113
2569,0.019296773
2570,0.051021412
2571,0.037058625
2572,0.054117265
2573,0.003819982
2574,0.00466914
2575,0.001570606
2576,0.026812589
2577,0.022034729
2578,0.051845093
2579,0.999958422
2580,0.120548157
2581,0.015797252
2582,0.025943243
2583,0.477002559
2584,0.012649616
2585,0.999668144
2586,0.033246364
2587,0.199275075
2588,0.987891048
2589,0.016513809
2590,0.041517883
2591,0.011035038
2592,0.024751496
2593,0.166602264
2594,0.019869919
2595,0.217706713
2596,0.009779607
2597,0.007077941
2598,0.019401117
2599,0.745142447
2600,0.663091712
2601,0.084346081
2602,0.010895756
2603,0.8849637
2604,0.017649167
2605,0.105635778
2606,0.807089052
2607,0.068467645
2608,0.018564128
2609,0.982219651
2610,0.243646554
2611,0.674675412
2612,0.32397872
2613,0.013086822
2614,0.010321778
2615,0.391942244
2616,0.135161932
2617,0.014034506
2618,0.292980129
2619,0.016659904
2620,0.072386386
2621,0.951075702
2622,0.053416022
2623,0.075449319
2624,0.133726647
2625,0.903765022
2626,0.133992718
2627,0.022350293
2628,0.40431474
2629,0.006413093
2630,0.024001388
2631,0.825087765
2632,0.027185102
2633,0.524170446
2634,0.029275246
2635,0.520871677
2636,0.033383124
2637,0.003772189
2638,0.071155952
2639,0.988296848
2640,0.646632163
2641,0.160676884
2642,0.010572351
2643,0.254440873
2644,0.369208906
2645,0.98134953
2646,0.011278316
2647,0.12570448
2648,0.002823218
2649,0.007735805
2650,0.17422905
2651,0.586232183
2652,0.917546616
2653,0.026715298
2654,0.075966284
2655,0.223686875
2656,0.117152941
2657,0.703448793
2658,0.056523584
2659,0.363742721
2660,0.231005397
2661,0.302553328
2662,0.004613599
2663,0.273600838
2664,0.919123268
2665,0.999504833
2666,0.341786924
2667,0.013399802
2668,0.075705102
2669,0.169516237
2670,0.114524228
2671,0.102569737
2672,0.936782945
2673,0.360472829
2674,0.013360267
2675,0.024644873
2676,0.298696012
2677,0.026026287
2678,0.772106609
2679,0.063601581
2680,0.036189551
2681,0.500855984
2682,0.047872003
2683,0.097609386
2684,0.360006054
2685,0.017567076
2686,0.504567395
2687,0.235830972
2688,0.01175869
2689,0.02694782
2690,0.141086703
2691,0.252046244
2692,0.013710667
2693,0.028136701
2694,0.010951353
2695,0.000274771
2696,0.458177517
2697,0.027017205
2698,0.029762377
2699,0.12099742
2700,0.970163026
2701,0.017000927
2702,0.150824414
2703,0.690533706
2704,0.092504275
2705,0.628254203
2706,0.008896333
2707,0.120631677
2708,0.303060387
2709,0.017797608
2710,0.389708888
2711,0.046206086
2712,0.57100793
2713,0.224783794
2714,0.036304825
2715,0.008754491
2716,0.116611923
2717,0.92887446
2718,0.02855593
2719,0.36300407
2720,0.422183068
2721,0.028397636
2722,0.056638111
2723,0.025730258
2724,0.049685733
2725,0.005583564
2726,0.005669728
2727,0.005426958
2728,0.392870888
2729,0.032727186
2730,0.198988571
2731,0.015139022
2732,0.00998432
2733,0.996518214
2734,0.001959292
2735,0.053260959
2736,0.037859029
2737,0.125324103
2738,0.149048726
2739,0.723961728
2740,0.252672047
2741,0.000840563
2742,0.965018403
2743,0.354869047
2744,0.737504561
2745,0.690446446
2746,0.005050093
2747,0.142839939
2748,0.833155768
2749,0.453585311
2750,0.006534825
2751,0.007283262
2752,0.003800292
2753,0.089738721
2754,0.088226839
2755,0.099939545
2756,0.827352699
2757,0.066305232
2758,0.573311483
2759,0.091729945
2760,0.99933701
2761,0.842642307
2762,0.99699985
2763,0.006183413
2764,0.792433181
2765,0.763455384
2766,0.105532488
2767,0.029439328
2768,0.199248956
2769,0.007552365
2770,0.943953902
2771,0.021842155
2772,0.038439952
2773,0.165527881
2774,0.014660052
2775,0.01234515
2776,0.947216763
2777,0.010537776
2778,0.027860229
2779,0.606079966
2780,0.498596711
2781,0.177449878
2782,0.059249672
2783,0.02700655
2784,0.334269064
2785,0.008544146
2786,0.269124216
2787,0.096879559
2788,0.670044848
2789,0.999951194
2790,0.027270645
2791,0.158592033
2792,0.007554104
2793,0.055648838
2794,0.01097987
2795,0.055220791
2796,0.00063212
2797,0.043727213
2798,0.046431654
2799,0.006377433
2800,0.002659893
2801,0.042234739
2802,0.037141156
2803,0.099646564
2804,0.017004101
2805,0.005104981
2806,0.005813356
2807,0.021008334
2808,0.965425037
2809,0.610735331
2810,0.023478709
2811,0.133042545
2812,0.151328918
2813,0.338439406
2814,0.005832138
2815,0.092996472
2816,0.07433654
2817,0.015295176
2818,0.017221212
2819,0.971755977
2820,0.012934387
2821,0.269870204
2822,0.953669277
2823,0.042484682
2824,0.089142983
2825,0.791415987
2826,0.036267019
2827,0.009937398
2828,0.991285921
2829,0.324731098
2830,0.772207936
2831,0.023991561
2832,0.119755888
2833,0.006060286
2834,0.121652586
2835,0.175510691
2836,0.024816139
2837,0.933195129
2838,0.008884241
2839,0.184663767
2840,0.792631847
2841,0.021297686
2842,0.161917919
2843,0.14242089
2844,0.024261263
2845,0.114663721
2846,0.014316357
2847,0.004787322
2848,0.276506245
2849,0.193010483
2850,0.126757637
2851,0.533308907
2852,0.001408951
2853,0.017961751
2854,0.004422567
2855,0.022758001
2856,0.214309829
2857,0.001476757
2858,0.191670274
2859,0.005293801
2860,0.001574969
2861,0.029252953
2862,0.19923256
2863,0.349996373
2864,0.072324455
2865,0.091016601
2866,0.026614842
2867,0.999983315
2868,0.021212264
2869,0.128424453
2870,0.198864405
2871,0.023769739
2872,0.133966041
2873,0.021332836
2874,0.182922827
2875,0.7165148
2876,0.00566785
2877,0.025060818
2878,0.207736782
2879,0.011861982
2880,0.01106148
2881,0.802718127
2882,0.089282293
2883,0.653930219
2884,0.96931319
2885,0.012341776
2886,0.0059512
2887,0.032725936
2888,0.069990539
2889,0.435066832
2890,0.414910919
2891,0.709990537
2892,0.008560012
2893,0.018074399
2894,0.027267711
2895,0.040327543
2896,0.394402256
2897,0.014100512
2898,0.001507506
2899,0.022577016
2900,0.011449225
2901,0.304915777
2902,0.005919223
2903,0.233190936
2904,0.031474876
2905,0.022826327
2906,0.002368529
2907,0.023855207
2908,0.005312241
2909,0.030411652
2910,0.003697287
2911,0.39535063
2912,0.523070663
2913,0.549697596
2914,0.000790475
2915,0.166305186
2916,0.097304627
2917,0.17520946
2918,0.05718957
2919,0.044389472
2920,0.009516367
2921,0.278368911
2922,0.541408681
2923,0.848011657
2924,0.354776418
2925,0.796483121
2926,0.423427554
2927,0.12974755
2928,0.025290121
2929,0.037738343
2930,0.02262185
2931,0.145544469
2932,0.980430574
2933,0.400705695
2934,0.357616053
2935,0.149780838
2936,0.07449759
2937,0.137460004
2938,0.034051497
2939,0.818981272
2940,0.076925241
2941,0.074057918
2942,0.066363485
2943,0.007927966
2944,0.99999018
2945,0.017303807
2946,0.655187977
2947,0.06432481
2948,0.017861501
2949,0.034735656
2950,0.516195208
2951,0.009609949
2952,0.0289618
2953,0.792319193
2954,0.032722318
2955,0.544236655
2956,0.037577762
2957,0.016808912
2958,0.999999949
2959,0.746286664
2960,0.017713291
2961,0.038136791
2962,0.463956422
2963,0.028583154
2964,0.003315948
2965,0.006297545
2966,0.037942561
2967,0.318550334
2968,0.11794317
2969,0.008381154
2970,0.921505494
2971,0.021187062
2972,0.00759885
2973,0.013799271
2974,0.004538053
2975,0.033616812
2976,0.212531386
2977,0.001069048
2978,0.015411691
2979,0.016756423
2980,0.00455093
2981,0.032921097
2982,0.057269099
2983,0.002005647
2984,0.022447149
2985,0.675499122
2986,0.019764219
2987,0.01715626
2988,0.027199106
2989,0.031533002
2990,0.02693207
2991,0.062521722
2992,0.197514453
2993,0.06657803
2994,0.044193812
2995,0.035579306
2996,0.011183107
2997,0.361145403
2998,0.327793422
2999,0.003320531
3000,0.870347927
3001,0.095467445
3002,0.029319752
3003,0.520850458
3004,0.025938784
3005,0.006717638
3006,0.185993322
3007,0.048120324
3008,0.565853229
3009,0.016978396
3010,0.00642071
3011,0.020063471
3012,0.927673526
3013,0.100154956
3014,0.837149988
3015,0.529391721
3016,0.01920196
3017,0.019380007
3018,0.01620875
3019,0.016106518
3020,0.263867078
3021,0.010186184
3022,0.039212722
3023,0.045460233
3024,0.984656466
3025,0.050931568
3026,0.020522653
3027,0.033145305
3028,0.051023701
3029,0.04500289
3030,0.093578652
3031,0.373486562
3032,0.012475008
3033,0.775199446
3034,0.026492078
3035,0.016319682
3036,0.038913074
3037,0.234594752
3038,0.008016618
3039,0.439319444
3040,0.002628583
3041,0.179407633
3042,0.02085871
3043,0.101535999
3044,0.020815523
3045,0.006088399
3046,0.833058063
3047,0.058356943
3048,0.280178685
3049,0.992565006
3050,0.544996043
3051,0.202968186
3052,0.230354905
3053,0.018226531
3054,0.063592595
3055,0.199093225
3056,0.245631152
3057,0.895433641
3058,0.011551562
3059,0.005172162
3060,0.017669243
3061,0.601632884
3062,0.07981501
3063,0.072324185
3064,0.002352304
3065,0.061024536
3066,0.115879804
3067,0.018494869
3068,0.998377421
3069,0.009709746
3070,0.988864408
3071,0.001433398
3072,0.005503073
3073,0.049639148
3074,0.03399584
3075,0.019714223
3076,0.021140493
3077,0.009900446
3078,0.255865769
3079,0.002787364
3080,0.557931268
3081,0.351464359
3082,0.223955173
3083,0.024454762
3084,0.219918305
3085,0.009195814
3086,0.372937259
3087,0.332856981
3088,0.014337307
3089,0.500131765
3090,0.043016382
3091,0.018937405
3092,0.294684612
3093,0.015241585
3094,0.080771568
3095,0.007207873
3096,0.079789584
3097,0.089543666
3098,0.11052943
3099,0.087331206
3100,0.037541605
3101,0.638753067
3102,0.95883057
3103,0.386652837
3104,0.138459665
3105,0.115587052
3106,0.433884267
3107,0.458685566
3108,0.076257958
3109,0.039720006
3110,0.004807014
3111,0.105842787
3112,0.02617439
3113,0.998703691
3114,0.00601822
3115,0.04567765
3116,0.504347407
3117,0.085409275
3118,0.006284491
3119,0.004014577
3120,0.435519067
3121,0.194038885
3122,0.011408848
3123,0.027079242
3124,0.513615768
3125,0.026831348
3126,0.11560755
3127,0.006773296
3128,0.003030958
3129,0.217677912
3130,0.001096966
3131,0.034029443
3132,0.041123037
3133,0.006789734
3134,0.066313916
3135,0.010580593
3136,0.007988701
3137,0.010336858
3138,0.556661726
3139,0.078030522
3140,5.19E-06
3141,0.015752054
3142,0.00501819
3143,0.043659555
3144,0.843886895
3145,0.061821695
3146,0.996367694
3147,0.47265053
3148,0.083056063
3149,0.002378715
3150,0.00633901
3151,0.034083978
3152,0.033233968
3153,0.185032388
3154,0.253624608
3155,0.6220621
3156,0.018039428
3157,0.005354936
3158,0.004640062
3159,0.947481891
3160,0.003151249
3161,0.093270078
3162,0.019656212
3163,0.008940621
3164,0.173245611
3165,0.009174669
3166,0.063625465
3167,0.044541694
3168,0.237670084
3169,0.018354715
3170,0.72700125
3171,0.007307717
3172,0.077554689
3173,0.930570826
3174,0.000419771
3175,0.048353283
3176,0.825128479
3177,0.044994938
3178,0.986757695
3179,0.014600368
3180,0.175097134
3181,0.00550556
3182,0.134946822
3183,0.071041626
3184,0.009920384
3185,0.040808994
3186,0.863537724
3187,0.277171845
3188,0.006305325
3189,0.155654631
3190,0.00401658
3191,0.026979857
3192,0.003320648
3193,0.008865672
3194,0.10352
3195,0.823828436
3196,0.104921766
3197,0.077941451
3198,0.012192508
3199,0.138863439
3200,0.055782855
3201,0.172859591
3202,0.019958466
3203,0.167193365
3204,0.50046554
3205,0.034278459
3206,0.000922119
3207,0.279553482
3208,0.419753825
3209,0.085266977
3210,0.071889012
3211,0.021079802
3212,0.031386627
3213,0.006798288
3214,0.003961851
3215,0.018046057
3216,0.356392349
3217,0.013816106
3218,0.779550125
3219,0.021342209
3220,0.024490146
