0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
2.932365773,31.18055362,8.2,62,57,K,a16,1.471428571,0.814285714,12,0.037661417,1006.4,1005.1,1,1.6mm,64,17.4,15.3,K,N,46,31,2010,190,254.5833604,0
3.086340985,28.85950538,8.2,10,20,E,a29,2.292857143,0.535714286,8,0.285912013,1018,1022.4,0,0.0mm,112,28.2,22.4,F,G,30,9,2011,90,153.62629,0
2.091554915,16.53284389,3.4,58,68,K,a27,1.557142857,0.764285714,5,0.09790866,1020.2,1021.8,0,0.0mm,60,21,17.2,D,G,31,19,2010,40,100.2067509,0
2.194825488,15.00426641,3.2,66,95,B,a17,1.264285714,0.8,3,0.128563306,1023.2,1024.3,0,0.0mm,20,16.7,12.6,D,,17,2,2012,0,137.3215124,0
1.572130543,15.23175374,3,86,100,D,a17,1.007142857,0.15,5,0.191636218,1020.6,1022.8,1,1.2mm,68,12.4,7.3,K,J,39,15,2012,60,38.41932374,1
1.470051805,10.88935099,1.8,61,55,B,a15,1,0.628571429,5,0.13505623,1027.7,1026.3,1,1.8mm,19,12.2,11.4,B,B,54,17,2011,170,32.24648017,0
3.694109043,30.67834965,8,24,31,P,a23,1.721428571,0.835714286,11,0.087193691,1014,1016.2,0,0.0mm,23,23.1,15.7,N,O,48,11,2012,130,266.1359975,0
3.237006014,28.76432438,7.6,18,36,,a5,1.928571429,1.014285714,9,0.047164933,,1013.2,0,0.0mm,98,26.2,21.7,N,N,,17,2010,110,248.3580267,0
3.62607614,22.4329876,5.8,71,74,C,a3,1.485714286,0.942857143,10,0.266574786,1018.8,1020.2,0,0.0mm,99,19.9,18.6,A,F,30,20,2011,170,208.3470313,0
3.50699665,37.986168,10.6,39,56,K,a28,1.435714286,1.107142857,1,0.147620085,999.7,992.5,1,5.2mm,107,17.4,18.1,K,H,61,17,2011,280,304.2703261,0
1.908119586,15.33157501,3,73,75,,a6,1.092857143,0.557142857,7,0.264880707,1026.9,1027.1,0,0.0mm,87,14.5,12.4,B,D,,26,2011,170,473.2686381,0
2.101384283,17.68908725,4.2,7,25,,a29,1.528571429,-0.114285714,7,0.08684141,1018.7,1023.2,0,0.0mm,92,20.5,9,M,I,,20,2011,60,92.72253294,0
2.1660011,18.71810088,5,62,65,O,a15,1.221428571,0.892857143,1,0.202414782,1022.3,1022.6,0,0.2mm,101,16.1,14.8,O,O,33,19,2012,170,166.9785586,0
1.392512681,14.26667731,3,88,95,F,a0,0.985714286,0.721428571,6,0.389719792,1015.9,1016.8,1,5.0mm,,13.2,11,K,C,24,13,2012,40,11.93485276,1
2.806338656,27.68389087,7.6,49,53,O,a19,1.8,0.95,6,0.286393259,1016,1018.6,0,0.0mm,107,23.8,20,P,L,48,30,2012,260,300.9164005,0
2.122758056,17.91773971,4.8,80,77,E,a3,1.421428571,1.057142857,9,0.234457492,1006.3,1012.5,0,0.0mm,32,18.9,17.3,G,G,69,30,2011,300,564.1800282,1
4.55674706,55.9676752,16.8,35,47,N,a4,1.292857143,0.771428571,8,0.172374357,1011.4,1012.8,0,0.0mm,,17.4,14.5,I,I,52,31,2010,240,239.6846063,0
1.895520557,10.0629819,2.2,89,77,G,a15,0.857142857,0.4,8,0.3425902,995.5,1003.1,0,0.0mm,0,9.3,8.7,E,G,54,26,2010,260,477.9597799,1
1.807659131,9.64399763,1.6,43,63,H,a28,1.614285714,0.871428571,4,0.198199048,1024.7,1025.8,0,0.0mm,68,21.7,16.2,P,J,33,13,2010,190,136.041548,0
2.888903136,30.89888075,8,32,59,G,a2,2.064285714,1.228571429,10,0.106426595,1013.6,1016.6,0,0.0mm,88,27.8,21.5,J,G,48,24,2010,280,320.3684671,0
0.308400615,5.882051342,0.6,76,99,M,a17,1.178571429,0.685714286,5,0.370101429,1012.5,1012.6,0,0.0mm,53,16.1,11.2,M,I,24,13,2010,70,126.5967714,0
2.242347843,21.00636786,5.2,39,,G,a5,1.514285714,0.678571429,9,0.071881023,1020,1025.3,0,0.0mm,109,20.8,15.4,A,I,39,24,2012,130,73.78255232,0
3.840298995,52.7190702,16.2,26,37,P,a29,2.564285714,1.542857143,12,0.270423123,1004.8,1007.9,0,0.0mm,128,34.7,27.4,D,P,39,13,2011,170,22.71322199,0
3.016645358,27.66818924,7.4,25,44,N,a0,2.285714286,1.257142857,4,0.14221471,1013.2,1015.5,0,0.0mm,,31.9,26,B,P,24,11,2012,90,279.6684682,0
1.84120809,18.48324283,4.8,29,73,,a9,1.414285714,-0.121428571,10,0.091939443,1015.7,1017.8,0,0.0mm,105,17.9,8,A,P,,9,2011,40,9.436056998,0
2.630460029,16.32093743,3.8,34,53,D,a0,1.214285714,0.185714286,5,0.309931441,1020.4,1022.9,0,0.0mm,,16.7,9.7,K,D,46,22,2012,150,196.1645897,0
1.037735389,6.919444005,1.4,61,65,D,a12,1.185714286,0.592857143,11,0.130980193,1016.9,1016.9,1,1.2mm,39,14.9,12.5,L,D,31,15,2011,200,301.5113062,0
2.263955896,22.19836576,5.6,15,45,J,a24,2.057142857,0.685714286,8,0.164132308,1014.5,1018,0,0.0mm,102,28.1,16,J,F,39,24,2011,70,24.02436825,0
2.840787347,25.24559841,6.6,43,84,L,a22,2.228571429,1.064285714,2,0.139058892,1012.8,1014.8,0,0.0mm,109,27.4,19.5,L,O,46,31,2012,130,130.7357223,0
1.881912939,16.56300989,4.4,41,76,G,a0,2.171428571,1.014285714,12,0.246796912,1010.4,1012.2,1,5.2mm,,28.1,22,E,G,35,13,2010,190,22.70626612,0
0.214868352,5.610550843,0.2,61,90,B,a17,1.028571429,0.478571429,5,0.139570724,1027.9,1028.3,1,8.0mm,69,13.1,9.9,B,B,44,22,2012,60,2.743396822,1
1.351644555,8.564135705,1.4,34,75,D,a7,1.407142857,0.064285714,10,0.186010067,1016.8,1018.7,0,0.0mm,117,18.9,9.4,N,C,28,11,2011,60,56.93766764,0
1.71982807,15.94303824,3.4,41,34,K,a28,0.928571429,0.485714286,9,0.059741616,1005.9,1004.2,1,2.8mm,94,11.1,11,B,I,61,19,2012,240,195.6528643,0
1.935723843,15.43078562,3.4,65,67,H,a28,1.164285714,0.371428571,8,0.158699955,1012.2,1014.2,0,0.0mm,56,13.3,8.9,H,F,54,20,2011,70,56.79530714,0
3.237891476,31.04787404,8.8,37,56,L,a2,2.157142857,1.285714286,12,0.218703794,1012.6,1014.2,0,0.0mm,89,29.3,21,M,F,39,9,2011,240,324.9460741,0
2.098234607,19.42480708,5,55,58,C,a18,2,1.292857143,11,0.088014215,1008.9,1014,0,0.0mm,120,27,24.2,G,G,26,7,2011,60,202.9499826,0
3.111226567,24.04567018,7.2,70,82,N,a26,1.871428571,1.457142857,2,0.032559983,1014.6,1016,0,0.0mm,38,24,21.5,D,N,43,15,2010,130,389.2327547,0
3.210244723,30.06475205,8,40,61,P,a19,2.25,1.342857143,4,0.170613176,1010.3,1014,0,0.0mm,108,29.7,26.8,M,P,39,28,2012,150,21.2808606,0
1.459273496,13.54601591,2.4,67,66,I,a15,0.985714286,0.564285714,10,0.094474497,1020.9,1021.9,0,0.2mm,17,12.9,10.4,D,D,33,19,2012,170,395.2377478,0
1.810084097,17.64260681,3.6,89,48,H,a8,1.978571429,0.571428571,9,0.261148859,1006.3,1008.4,0,0.0mm,,16.6,21.5,L,E,80,22,2012,150,131.3923302,1
1.895476811,11.40049554,1.6,76,97,N,a23,1.078571429,0.821428571,6,0.271884037,1029.2,1030,1,4.4mm,22,14.4,12,I,N,48,11,2010,110,78.76436262,0
3.374514155,34.91991261,10,45,48,M,a28,1.485714286,0.65,1,0.202019062,1016.3,1016.6,0,0.0mm,114,18.1,14.6,P,M,39,22,2011,110,144.0654426,0
2.638556188,27.18087973,7.6,26,24,N,a21,2.085714286,1.492857143,10,0.3225602,1008.6,1014.2,0,0.0mm,,28.1,23,E,A,46,15,2012,60,63.80289224,0
2.51444245,26.23401758,6.6,55,62,O,a3,1.657142857,1.192857143,1,0.171277743,1014.7,1015.4,0,0.0mm,101,22.9,21.7,P,F,28,15,2012,130,4.278324024,0
2.548227194,28.96179761,7.8,55,60,L,a1,1.821428571,1.292857143,12,0.376519265,1011.9,1011.5,0,0.0mm,100,24.6,22.2,L,B,57,35,2011,300,639.2962828,0
1.829464265,14.61893803,3.4,34,57,G,a2,1.542857143,0.271428571,8,0.3088243,1020,1023.5,0,0.0mm,98,20.6,13.4,J,C,30,7,2011,150,196.5855071,0
1.548611292,10.5329411,1.2,72,86,A,a1,1.942857143,1.521428571,3,0.790838359,1012.8,1014.5,0,0.2mm,23,26.2,22.8,G,H,35,24,2010,90,35.82589488,1
3.221515311,28.62636382,8,58,66,M,a3,1.764285714,1.371428571,1,0.265188411,1009.4,1010.5,0,0.0mm,102,23.5,22.3,P,P,43,28,2011,220,309.1316594,0
1.97005701,14.72495519,2.8,21,54,I,a9,1,-0.242857143,5,0.153201673,1018.8,1017.1,0,0.0mm,96,11.4,7.7,B,H,52,24,2011,200,191.4794104,0
2.246893222,23.39567712,6,93,75,J,a29,1.728571429,1.328571429,9,0.025808503,1006.9,1010.1,1,3.8mm,16,16.4,20.3,B,J,65,28,2010,260,187.6290006,1
1.939060477,10.01907983,2.2,48,76,E,a9,0.857142857,-0.185714286,8,0.469202282,1019.7,1024,0,0.0mm,81,11.5,3.8,J,M,24,13,2012,60,51.24582885,0
2.962478967,22.50103092,6.2,65,59,C,a19,2.142857143,1.585714286,9,0.318771511,1014,1017.5,0,0.0mm,83,26.2,27.4,F,L,43,28,2012,130,233.0220155,1
1.650270953,10.85440217,2,45,63,J,a22,1.507142857,0.742857143,5,0.246585554,1007.2,1011.6,0,0.2mm,75,18.9,15,J,E,54,31,2010,260,320.5590164,1
3.415492274,29.92666894,8.6,34,52,E,a0,2.55,1.671428571,2,0.375414445,1012.1,1015.4,0,0.0mm,126,33.1,28.5,J,E,24,9,2010,90,102.551382,0
1.526088546,15.37819818,3.8,30,44,C,a24,1.678571429,0.707142857,5,0.191791964,1017,1021.9,0,0.0mm,106,22.6,16.9,C,E,20,4,2010,70,156.2709758,0
1.793441283,18.73071011,4.6,67,81,E,a30,2.271428571,1.807142857,2,0.283324532,1006.2,1009.1,1,2.2mm,26,30.2,27.3,J,G,30,20,2012,190,351.9159424,0
1.808456355,18.55135188,4.4,33,60,O,a0,1.507142857,0.492857143,4,0.234910136,1020.5,1023.3,0,0.0mm,,20.3,13.6,B,O,30,13,2010,110,298.1512952,0
2.389674945,27.04379027,7,86,72,B,a1,1.714285714,1.078571429,10,0.065365695,1014.7,1015.3,0,0.0mm,,20.9,21.2,O,L,33,11,2012,130,70.5682563,0
1.892437859,15.75852235,3,45,24,J,a28,1.542857143,0.671428571,9,0.101139691,987.2,993.3,0,0.0mm,61,14.9,19.7,J,E,81,46,2012,330,545.3487479,0
2.697764045,25.44016664,7,39,50,D,a26,1.907142857,1.035714286,11,0.268402287,1016.8,1019.3,0,0.0mm,133,25.2,21.3,D,F,46,31,2012,170,324.7558,0
2.53546072,16.35561321,4,65,94,I,a3,1.45,1.15,8,0.095508772,1015.9,1017.9,1,3.8mm,80,19.3,16.7,N,H,35,22,2010,130,111.9740624,0
2.426785674,25.19304116,6.6,35,39,B,a26,1.592857143,0.285714286,10,0.150598213,1022.4,1025.2,0,0.2mm,121,21.3,16.2,I,P,48,19,2010,240,91.92716284,0
2.40383167,21.06271262,5,45,83,I,a4,2.371428571,1.392857143,2,0.199724274,1012.3,1017,0,0.0mm,,31.9,23.9,G,,33,17,2010,0,212.6658976,0
2.407175202,26.44442391,7,54,67,P,a6,1.607142857,1.107142857,11,0.124963714,1021.8,1022.4,1,2.8mm,76,20.5,17.9,P,L,52,28,2012,300,602.5871794,0
1.960624251,16.056096,4.6,48,77,F,a20,1.707142857,0.728571429,8,0.341416171,1017.2,1021.1,0,0.0mm,102,23.4,18.5,A,,24,17,2012,0,62.37105432,0
2.993528622,27.52341727,7.2,66,75,L,a1,1.964285714,1.457142857,1,0.231418147,1013.9,1015.3,0,0.6mm,112,26.6,23.5,O,D,41,20,2012,260,436.6910192,0
2.173223783,24.08524196,5.8,87,92,L,a13,0.907142857,0.864285714,10,0.352803626,992.4,993.4,1,12.0mm,0,10.4,12.3,B,B,61,37,2010,280,147.5175043,1
1.98227977,10.91921805,1.8,60,81,P,a18,1.528571429,1.028571429,7,0.192399115,1027.3,1029.5,1,2.0mm,48,20.3,16.3,M,B,24,9,2010,60,120.0476675,0
0.776359285,6.224004128,1,42,77,H,a11,1.214285714,0.285714286,7,0.244123213,1017.5,1021.9,0,0.2mm,63,16.3,10.3,H,N,54,28,2012,90,89.56961278,0
1.704894444,12.90108399,2.6,95,92,C,a3,1.4,1.214285714,9,0.767888121,1019.2,1022.4,1,7.6mm,0,17.5,17.8,F,C,50,24,2010,280,311.4132693,1
2.652523554,23.27308839,6.8,14,39,K,a2,1.842857143,0.785714286,9,0.340799463,1011.2,1011.7,0,0.0mm,102,24.8,18,D,D,50,30,2012,130,17.63546409,0
1.556656009,9.956829927,2.2,67,73,P,a28,1.3,0.8,2,0.003964881,1010,1007.8,0,1.0mm,97,15.6,15.2,M,J,33,20,2011,90,100.7088413,0
-0.113932385,3.945969608,0,57,82,H,a9,0.885714286,0.285714286,6,0.01679608,1018.5,1019.7,0,0.8mm,23,10.6,8.2,H,J,46,26,2012,200,459.9809262,0
2.015954843,17.71517412,4.6,23,68,M,a4,2.371428571,0.814285714,10,0.124847772,1011.3,1016.3,0,0.0mm,,32.6,20,A,,41,11,2012,0,311.8592931,0
1.409606336,11.37643037,2,61,82,D,a12,0.835714286,0.407142857,7,0.063139867,1022.4,1021.5,1,10.6mm,9,11,8,D,K,41,22,2012,280,510.4959217,0
0.736783564,7.556152983,1.4,71,90,I,a22,0.921428571,0.385714286,8,0.235346477,1003.6,1000.1,1,15.4mm,60,10.2,9.7,I,I,63,31,2010,170,259.1549255,1
3.434813547,32.56888266,9.2,29,51,L,a7,2.371428571,1.207142857,1,0.126206642,1013,1016.4,0,0.0mm,136,32.1,24.9,B,F,24,7,2012,90,201.2469916,0
2.062521152,15.01880609,3.2,80,97,K,a0,1.85,1.464285714,3,0.127171478,1011.3,1010.4,1,16.2mm,,23.2,21.8,L,H,30,13,2012,70,51.14014521,1
1.610181016,15.4294772,3.6,38,50,D,a27,1.535714286,0.814285714,10,0.183403144,1021.1,1022.8,0,0.0mm,95,20.9,18,D,F,41,19,2010,70,20.27930784,0
3.193743256,27.00804156,7.4,80,90,A,a20,2.057142857,1.692857143,2,0.124848994,1010.3,1012.4,1,48.6mm,2,28.6,25.8,F,O,39,17,2010,170,325.5831571,1
2.649179607,32.13791718,9.6,22,48,C,a2,2.364285714,1.221428571,2,-0.031077159,1016.5,1019.9,0,0.0mm,114,32.7,22.6,P,C,41,13,2010,170,295.2458655,0
2.221756029,25.0394101,7,65,80,F,a5,1.871428571,1.535714286,1,0.137457875,1014.7,1016.4,1,5.4mm,66,26,24.1,F,C,48,26,2011,200,28.05908693,0
1.323729102,10.141433,1.2,57,87,I,a7,1.042857143,0.535714286,7,0.300512642,1011.3,1013.5,1,3.2mm,57,14.2,10.6,H,K,39,13,2012,20,240.6148703,0
3.153442308,35.62758957,10,49,60,,a26,2.342857143,1.307142857,3,0.389534639,1011,1013.3,1,43.2mm,65,31.7,26.9,G,,,13,2010,,,0
4.433083683,55.37198121,16.4,12,55,O,a24,2.721428571,1.442857143,1,0.16597723,1008.1,1011,0,0.0mm,110,36.5,23.4,P,O,61,31,2012,280,627.3551308,0
2.19161365,20.99103271,5.4,48,72,L,a22,1.542857143,0.628571429,2,0.461658122,1024.1,1025,0,0.0mm,68,20.9,15.5,O,D,37,22,2011,110,184.6403103,0
1.560002562,6.56033782,1.2,58,70,E,a15,1.214285714,0.828571429,7,0.370174766,1022.4,1026.2,0,0.0mm,38,15.7,12.3,E,E,43,15,2011,150,138.2893471,0
2.667975151,21.69147251,5.6,38,80,,a9,1.957142857,0.85,2,0.251482149,,,0,0.0mm,,25.7,16.1,,,,,2010,,,0
2.244206278,15.79477149,4,47,74,N,a11,1.55,0.692857143,2,0.235082237,1022.2,1023.4,0,0.0mm,92,21.3,13.6,N,N,28,13,2011,150,180.8181243,0
1.31342575,10.57003106,1.8,35,73,L,a26,1.1,-0.071428571,7,0.1946015,1026.1,1029.2,0,0.0mm,90,15.2,7.2,B,J,30,20,2010,40,42.8365925,0
1.129899647,12.69984759,2.6,41,55,D,a2,1.171428571,0.328571429,8,0.187998534,1009.7,1012.4,0,0.0mm,82,15.4,11.4,K,I,44,31,2011,150,555.0728888,0
2.626541625,20.41929608,5,51,86,E,a16,1.528571429,0.564285714,10,0.25673146,1014.5,1018.5,0,0.0mm,21,19.8,11.7,A,C,20,11,2011,90,31.87594742,0
3.039639404,20.79291803,4.8,53,57,C,a18,1.85,0.964285714,4,0.204367615,1019.4,1022.7,0,0.0mm,75,24.3,20.1,C,B,17,7,2010,60,140.2860871,0
1.636450509,11.98424471,2.2,78,96,L,a6,1.092857143,0.828571429,8,0.326415025,1024,1025.9,1,3.2mm,8,15.1,12.9,L,B,41,19,2011,170,46.6512439,0
2.409994206,16.80994328,4.2,33,62,D,a0,1.385714286,0.735714286,4,0.045085867,1018.2,1020,0,0.0mm,,18.1,12.9,B,L,30,13,2010,90,402.1547282,0
2.558392089,24.12826958,6.8,56,62,A,a18,2.221428571,1.542857143,2,0.341216281,1011.2,1013.5,0,0.0mm,113,29.6,28,A,K,30,19,2010,60,127.6164834,0
2.572087388,28.26570201,6.8,6,18,F,a29,2.114285714,0.257142857,9,0.169391536,1017.2,1022.2,0,0.0mm,115,28.6,18.7,B,,30,9,2012,0,95.38573289,0
2.131980969,13.56907324,2.8,36,59,D,a0,1.414285714,0.292857143,5,-0.011835988,1017.1,1021.4,0,0.0mm,103,19,11.3,B,L,26,11,2010,60,354.1691226,0
1.605843117,10.41795738,1.6,78,81,E,a6,1.5,1.328571429,4,0.755389692,1010.8,1013.9,0,0.6mm,1,20.7,20.1,E,H,33,17,2012,200,330.7839671,1
2.463079515,22.33823031,5.8,30,50,E,a16,1.678571429,0.992857143,10,0.184783849,1015.3,1018.1,0,0.0mm,28,22.9,16.8,E,G,54,20,2012,90,122.1000799,0
2.212566662,17.20036505,4,54,78,L,a12,1.707142857,1.142857143,2,0.186345546,1014.4,1015.9,0,0.0mm,66,22.1,16.7,B,D,39,13,2012,150,201.1927508,0
1.46158773,16.40713653,3.6,88,88,I,a0,0.764285714,0.435714286,8,0.146801908,1009.4,1012.3,1,1.6mm,,10.3,8.7,N,J,50,17,2010,190,155.9468067,1
1.953373517,11.35098801,2.2,74,89,K,a1,1.4,0.828571429,6,0.28185032,1017.6,1021.7,0,0.0mm,1,18.5,15.1,L,H,17,11,2012,40,217.5754083,1
2.90186297,27.30436262,7.8,87,59,I,a27,1.657142857,1.314285714,10,0.363517233,1011.5,1012.6,0,0.0mm,61,16.5,21.1,I,N,44,20,2012,150,126.5145571,1
0.957567619,11.73318334,2,23,66,P,a2,1.457142857,0.35,6,0.249659681,1018.2,1022.8,0,0.0mm,95,19.8,12,P,M,33,17,2012,130,534.9057383,0
2.386840416,17.33692534,4,48,46,O,a6,1.342857143,0.864285714,9,0.038116228,1022.3,1025.2,1,19.8mm,72,18,17.3,P,P,52,26,2011,300,587.3441156,0
2.39382263,17.17001865,4.4,74,91,K,a24,0.964285714,0.407142857,8,0.096448531,1011.2,1013.4,1,1.2mm,6,10.9,8.2,D,B,31,15,2010,70,88.50847271,1
2.894669349,25.3369974,7.2,50,48,O,a8,1.871428571,1.407142857,2,0.203431911,1021.9,1020.9,0,0.0mm,72,24.4,22.7,O,O,41,31,2010,190,344.6478333,0
2.008102401,17.02079485,3.8,81,71,N,a3,1.507142857,1.15,6,0.749065919,1003,1006.7,1,36.8mm,61,19.9,19.6,H,H,70,31,2011,220,228.2290009,1
1.72016009,15.28074079,3.6,49,91,F,a29,1.442857143,1.028571429,8,0.158650366,1016.4,1019.2,0,0.8mm,6,19.1,16.1,M,D,33,20,2010,60,86.40565599,1
2.865032658,25.74639905,6.8,54,66,M,a19,2.171428571,1.628571429,9,0.125467478,1014.3,1017.2,0,0.2mm,84,29.3,26.8,P,O,39,28,2010,200,76.25670038,0
1.999444287,15.63547081,3.8,63,57,G,a1,1.885714286,1.057142857,9,0.137797309,1010.7,1016,0,0.0mm,,23.2,21.7,G,E,57,39,2012,300,476.8601768,0
1.906660143,18.79805327,4.4,66,76,K,a11,1.078571429,0.6,11,0.274750268,1017,1018.7,1,1.2mm,8,13.1,11.7,M,I,30,13,2010,110,55.41623385,0
1.030741956,8.075217319,0.8,59,66,B,a28,1.164285714,0.55,5,0.160948871,1023.4,1023.6,0,0.2mm,46,14.3,12.9,B,I,44,9,2012,90,79.41687695,0
1.921846642,10.74661317,2,50,68,,a5,1.757142857,0.878571429,5,0.313588098,1018.3,1022,0,0.0mm,102,22.4,15.3,F,,,17,2010,,,0
3.899572078,48.88225685,15,10,19,P,a29,3.035714286,1.592857143,1,0.355863637,1005.6,1010.1,0,0.0mm,130,41.3,33.2,L,P,52,17,2012,130,324.0149374,0
2.672244203,17.87405169,4.6,62,82,A,a6,1.978571429,1.535714286,1,0.211407304,1014.6,1014.6,1,11.4mm,75,27.2,24.5,F,A,41,30,2011,260,495.6232963,1
1.71955804,15.62925551,3.4,94,85,,a5,1.264285714,1.085714286,6,0.738244326,1015.5,1018.7,1,26.4mm,0,16.4,17.3,O,F,,30,2010,260,420.6148642,1
2.91664198,25.68088982,6.8,66,71,P,a18,2.085714286,1.521428571,2,0.063101795,1018.2,1019.9,0,0.2mm,83,26.2,25.8,P,P,48,17,2010,130,259.8352494,1
0.990841532,7.521485445,1,47,59,C,a21,1.242857143,0.735714286,5,0.311561875,1031.9,1035.4,0,0.0mm,,16.8,14.1,F,C,31,15,2012,150,338.5975274,0
2.536446893,20.89192294,5.4,55,67,K,a12,1.614285714,1.028571429,10,0.049979566,1007.4,1008.2,0,0.0mm,92,20,17.3,D,D,59,35,2011,130,220.971358,1
1.323350172,12.79022763,2.4,88,83,O,a5,1.628571429,1.392857143,2,0.153758654,1018.4,1017.5,1,9.6mm,0,21.3,21.5,L,B,54,26,2011,110,51.8337682,0
3.023822447,28.79971049,7.6,41,53,M,a8,1.914285714,1.078571429,1,0.316057572,1020.9,1021.3,0,0.0mm,116,26,23.4,M,F,43,22,2011,200,75.58534368,0
3.124175299,30.66579644,8.2,31,45,F,a7,1.671428571,0.621428571,12,0.341352994,1014.2,1018.6,0,0.0mm,128,22.9,15.4,A,C,41,19,2011,200,434.7625351,0
2.104484121,14.24581722,3.2,30,63,J,a29,2.014285714,0.692857143,7,0.126057785,1015.3,1019.8,0,0.0mm,105,28,18.2,J,J,44,26,2010,130,66.17936914,0
2.924300693,24.79723911,6.6,61,65,H,a30,2.521428571,1.785714286,9,0.206593991,1009,1012.8,0,0.0mm,108,31.7,29.7,J,F,39,28,2010,110,55.70651972,0
2.225655873,20.53989391,5,43,62,E,a13,2.2,1.385714286,12,0.044769364,1008.9,1010,0,0.2mm,125,29.8,24,L,E,65,11,2010,440,797.5699217,0
2.18151805,18.71151951,4.8,28,50,P,a23,1.878571429,0.671428571,12,0.142127499,1014.7,1017.5,0,0.0mm,122,25.3,16.7,K,C,35,20,2010,150,225.474132,0
2.82886808,27.9747324,8,52,57,D,a27,1.9,1,11,0.014452339,1014.6,1014.6,0,0.0mm,120,23.5,21.6,D,B,43,24,2012,150,375.5104816,0
1.098651005,12.52858556,2.2,55,59,F,a18,2.135714286,0.985714286,9,0.194348759,1010.9,1014.9,0,0.2mm,108,25.4,24.7,C,D,28,15,2012,40,70.9197107,0
3.253101281,20.82111597,5.4,78,82,M,a20,1.921428571,1.692857143,4,0.250714662,1012.8,1015.9,1,2.4mm,22,24.7,26,C,P,43,31,2010,170,146.1630763,1
2.497940771,22.01287329,5.4,65,64,D,a12,1.107142857,0.592857143,10,0.864533414,1012.6,1014.2,0,0.0mm,60,14.4,10.7,I,D,54,26,2012,240,448.5523136,1
1.623991954,16.37070842,3,43,88,I,a16,2.164285714,0.935714286,2,0.368278389,1007.3,1009.8,0,0.0mm,71,29.8,17,B,C,24,7,2011,60,141.653699,1
1.795150736,15.07662862,3.4,25,64,K,a24,1.592857143,0.65,5,0.184488438,1022.1,1025.1,0,0.0mm,89,21.2,12.8,I,F,28,13,2012,90,74.4335909,0
1.561485297,10.29579303,2,46,65,B,a0,1.114285714,0.292857143,8,0.030126236,1026.2,1029,0,0.0mm,,15.1,10.5,B,M,24,7,2010,130,117.0856232,0
2.777833221,29.42307188,8,34,59,A,a2,2.371428571,1.4,1,0.144068156,1016.1,1019.6,0,0.0mm,130,31.3,25.1,G,F,30,11,2010,130,209.155242,0
0.912176953,5.467221499,0.6,43,88,E,a14,1.5,0.414285714,6,0.037806123,1020.5,1024.4,0,0.0mm,83,20.3,10.2,J,A,30,15,2011,60,0.622986118,0
1.72060827,13.881307,2.8,40,64,K,a6,1.342857143,0.578571429,6,0.185113207,1014,1016.4,0,0.0mm,97,18.2,11.7,N,H,35,11,2011,130,20.08010964,0
1.6603958,18.1659601,4.4,33,60,I,a7,1.271428571,-0.121428571,9,0.197217905,1018.6,1022.5,0,0.0mm,108,17.4,9.8,N,M,19,11,2012,90,126.4431251,0
2.478728138,21.14801898,5.6,67,89,B,a5,1.114285714,0.621428571,7,0.061740534,1019.1,1020.4,1,57.4mm,27,14.5,9.1,B,I,41,22,2011,220,459.0307127,1
0.63046954,4.938253245,0.4,100,100,O,a17,0.892857143,0.164285714,6,0.397688888,1012.4,1013.6,1,15.6mm,0,11.8,11.2,L,L,46,22,2012,170,460.4166186,1
3.03199489,32.91879498,8.6,59,81,O,a3,1.757142857,1.292857143,1,0.128493547,1011.8,1013.2,0,0.0mm,103,23.1,20.5,L,B,33,24,2010,190,192.2179213,0
2.613310678,25.93329788,7,34,58,F,a7,2.1,0.942857143,12,0.299960522,1010.1,1014.5,0,0.0mm,99,28.6,21.6,P,C,31,7,2010,200,186.6543615,0
2.247462704,18.01813562,4,33,62,G,a14,1.492857143,0.514285714,7,0.076491856,1014.8,1020,0,0.0mm,35,20.3,11.3,E,G,54,31,2011,240,109.0450589,1
2.68842182,39.25031852,11,27,49,F,a26,2.278571429,1.371428571,2,0.138180974,1014.5,1018.3,0,0.0mm,124,31.3,24,F,C,70,35,2011,350,458.0488699,0
2.759022785,28.62998851,8,41,58,A,a2,2.064285714,1.092857143,3,0.159493457,1018.9,1022.6,0,0.0mm,81,27.7,21.2,G,M,44,20,2011,150,77.40016684,0
1.453086215,9.185818174,1.6,51,78,M,a6,1.2,0.885714286,6,0.446525064,1035.1,1038.1,1,2.0mm,7,16,14.3,O,N,39,15,2011,110,130.507469,1
2.050298345,19.14900901,4.8,42,67,G,a16,1.5,0.771428571,8,0.229815292,1000.4,1006.2,0,0.0mm,36,18.9,12.8,G,,50,22,2012,0,36.10026014,0
1.771186369,9.722617518,2,63,91,A,a1,1.507142857,0.735714286,7,0.253993584,1020.3,1023.5,1,1.6mm,68,19,13.9,A,D,30,19,2011,90,29.50791246,0
1.984396494,18.33308793,4.2,47,55,F,a11,1.292857143,0.378571429,10,0.228847214,1022.2,1024.1,0,0.2mm,127,17.5,13.8,F,A,48,33,2011,170,17.35853847,0
2.224181941,17.68327815,4,57,80,F,a28,1.207142857,0.7,10,0.224440446,1009.1,1012.9,1,1.8mm,72,15.4,12.4,P,E,56,22,2012,110,171.3732964,0
1.980935913,18.84987347,4.6,55,59,F,a28,1.3,0.685714286,12,0.307137546,994,995.6,0,0.0mm,45,17.2,14,P,E,33,20,2010,110,104.1667098,1
